.\assets\meta\61.json, 17.690734284144177
.\assets\meta\123.json, 17.697163234303247
.\assets\meta\64.json, 17.731241144613726
.\assets\meta\40.json, 17.73724475620714
.\assets\meta\101.json, 17.743773351419527
.\assets\meta\103.json, 17.760534907732396
.\assets\meta\183.json, 17.866540259077574
.\assets\meta\29.json, 17.869875946155403
.\assets\meta\112.json, 17.88886283904633
.\assets\meta\118.json, 17.90717951814745
.\assets\meta\96.json, 17.919401754631004
.\assets\meta\152.json, 17.919501399684325
.\assets\meta\47.json, 17.925930349843394
.\assets\meta\131.json, 17.972676883101336
.\assets\meta\110.json, 18.035271388266402
.\assets\meta\141.json, 18.094339803061224
.\assets\meta\114.json, 18.11110135937409
.\assets\meta\75.json, 18.113081820728
.\assets\meta\164.json, 18.117629954586477
.\assets\meta\50.json, 18.125540118406533
.\assets\meta\55.json, 18.1359466336876
.\assets\meta\98.json, 18.148404931366137
.\assets\meta\99.json, 18.154833881525203
.\assets\meta\11.json, 18.172150235522817
.\assets\meta\82.json, 18.226970993009484
.\assets\meta\138.json, 18.264274565001536
.\assets\meta\91.json, 18.276496801485088
.\assets\meta\70.json, 18.30478142547108
.\assets\meta\53.json, 18.310785037064495
.\assets\meta\104.json, 18.31723972314962
.\assets\meta\135.json, 18.32977192995542
.\assets\meta\30.json, 18.354307233946685
.\assets\meta\148.json, 18.46819640622817
.\assets\meta\168.json, 18.49294203548836
.\assets\meta\174.json, 18.49304168054168
.\assets\meta\143.json, 18.505499978220218
.\assets\meta\117.json, 18.546006838689767
.\assets\meta\134.json, 18.552010450283177
.\assets\meta\188.json, 18.558539045495568
.\assets\meta\170.json, 18.599178304565445
.\assets\meta\154.json, 18.667880083918575
.\assets\meta\166.json, 18.684641640231444
.\assets\meta\149.json, 18.69908039926389
.\assets\meta\121.json, 18.70362853312237
.\assets\meta\191.json, 18.72194521222349
.\assets\meta\42.json, 18.745690516380172
.\assets\meta\49.json, 18.75814881405871
.\assets\meta\179.json, 18.787442577177377
.\assets\meta\122.json, 18.89078000400697
.\assets\meta\163.json, 18.90910549713726
.\assets\meta\116.json, 18.927847514804036
.\assets\meta\172.json, 18.940305812482578
.\assets\meta\63.json, 18.94974475620714
.\assets\meta\76.json, 18.956173706366208
.\assets\meta\38.json, 18.95627335141953
.\assets\meta\158.json, 18.986915929598858
.\assets\meta\186.json, 19.041736687085525
.\assets\meta\107.json, 19.11954711954712
.\assets\meta\155.json, 19.12555073114053
.\assets\meta\102.json, 19.132005417225656
.\assets\meta\125.json, 19.185176883101335
.\assets\meta\67.json, 19.306839803061223
.\assets\meta\192.json, 19.31326875322029
.\assets\meta\157.json, 19.331689094916065
.\assets\meta\144.json, 19.38465023552282
.\assets\meta\147.json, 19.391079185681885
.\assets\meta\146.json, 19.413943998641486
.\assets\meta\129.json, 19.482645777994616
.\assets\meta\17.json, 19.503322476936024
.\assets\meta\190.json, 19.51384609333993
.\assets\meta\79.json, 19.523285037064493
.\assets\meta\145.json, 19.54227192995542
.\assets\meta\161.json, 19.56045621045621
.\assets\meta\178.json, 19.57291450813475
.\assets\meta\126.json, 19.582778790424967
.\assets\meta\167.json, 19.58878240201838
.\assets\meta\132.json, 19.705545698083014
.\assets\meta\120.json, 19.74164563732358
.\assets\meta\180.json, 19.76451045028318
.\assets\meta\177.json, 19.770939400442245
.\assets\meta\86.json, 19.771039045495566
.\assets\meta\27.json, 19.860417523790105
.\assets\meta\119.json, 19.880380083918578
.\assets\meta\171.json, 19.93334524206666
.\assets\meta\58.json, 19.95819051638017
.\assets\meta\136.json, 19.96263900518533
.\assets\meta\162.json, 19.970648814058713
.\assets\meta\106.json, 19.977077764217775
.\assets\meta\189.json, 20.02368788133406
.\assets\meta\65.json, 20.07686275779338
.\assets\meta\73.json, 20.089321055471913
.\assets\meta\87.json, 20.12803444729633
.\assets\meta\140.json, 20.16877736896086
.\assets\meta\111.json, 20.199415929598857
.\assets\meta\88.json, 20.205844879757926
.\assets\meta\68.json, 20.31808817101206
.\assets\meta\159.json, 20.31973405203941
.\assets\meta\108.json, 20.374254332975752
.\assets\meta\175.json, 20.43395780464746
.\assets\meta\83.json, 20.446416102325998
.\assets\meta\92.json, 20.66286133632927
.\assets\meta\169.json, 20.675183217866145
.\assets\meta\194.json, 20.80128240201838
.\assets\meta\156.json, 20.89162845186942
.\assets\meta\105.json, 20.90408674954795
.\assets\meta\184.json, 21.01995638318335
.\assets\meta\133.json, 21.261181796402035
.\assets\meta\124.json, 21.354860122747265
.\assets\meta\150.json, 21.586754332975755
.\assets\meta\130.json, 21.70542657438896
.\assets\meta\139.json, 21.834722077259393
.\assets\meta\128.json, 21.940858701283155
.\assets\meta\193.json, 22.06252162124304
.\assets\meta\153.json, 22.140332053704636
.\assets\meta\85.json, 22.169625816823302
.\assets\meta\176.json, 22.278966855246313
.\assets\meta\72.json, 22.71387233456199
.\assets\meta\113.json, 30.08514065875421
.\assets\meta\151.json, 30.44223570560829
.\assets\meta\173.json, 30.65868093961156
.\assets\meta\137.json, 30.6711392372901
.\assets\meta\89.json, 30.899906352830246
.\assets\meta\187.json, 31.01577598646564
.\assets\meta\182.json, 31.028234284144183
.\assets\meta\160.json, 31.93667830456545
.\assets\meta\185.json, 32.29377335141953
.\assets\meta\181.json, 32.52267688310134
